CustomerID,CustomerName,Gender,Age,AgeGroup,City,State,CustomerSegment,JoinDate
1649,Priya Singh,Male,23,18-25,Hyderabad,Telangana,Regular,2024-12-13
1650,Amit Kumar,Male,47,46-60,Delhi,Delhi,Premium,2023-01-10
1651,Ananya Reddy,Male,53,46-60,Kolkata,West Bengal,New,2024-08-25
1652,Suresh Naidu,Female,46,46-60,Chennai,Tamil Nadu,Premium,2025-09-17
1653,Arjun Singh,Female,55,46-60,Ahmedabad,Gujarat,Premium,2025-09-14
1654,Suresh Naidu,Female,58,46-60,Bengaluru,Karnataka,Regular,2024-03-27
1655,Suresh Singh,Female,51,46-60,Kolkata,West Bengal,Regular,2024-06-23
1656,Meera Naidu,Female,39,36-45,Bengaluru,Karnataka,New,2024-01-01
1657,Meera Patel,Male,54,46-60,Pune,Maharashtra,Regular,2024-01-25
1658,Suresh Verma,Male,34,26-35,Delhi,Delhi,New,2024-02-20
1659,Meera Verma,Male,24,18-25,Pune,Maharashtra,New,2023-06-10
1660,Meera Verma,Male,48,46-60,Hyderabad,Telangana,Regular,2024-10-07
1661,Amit Gupta,Female,29,26-35,Chennai,Tamil Nadu,Premium,2025-11-12
1662,Meera Rao,Male,21,18-25,Delhi,Delhi,Regular,2025-05-16
1663,Divya Reddy,Female,43,36-45,Hyderabad,Telangana,Premium,2023-12-24
1664,Sneha Verma,Female,18,18-25,Ahmedabad,Gujarat,New,2024-03-07
1665,Rahul Rao,Female,41,36-45,Bengaluru,Karnataka,Regular,2024-06-15
1666,Priya Kumar,Male,35,26-35,Chennai,Tamil Nadu,Regular,2024-12-03
1667,Priya Gupta,Female,31,26-35,Ahmedabad,Gujarat,Regular,2025-02-01
1668,Arjun Singh,Female,29,26-35,Chennai,Tamil Nadu,Regular,2024-04-13
1669,Meera Sharma,Female,42,36-45,Delhi,Delhi,New,2023-11-03
1670,Neha Naidu,Female,49,46-60,Mumbai,Maharashtra,New,2025-11-24
1671,Sneha Reddy,Female,34,26-35,Ahmedabad,Gujarat,Regular,2023-04-08
1672,Arjun Das,Male,31,26-35,Mumbai,Maharashtra,Regular,2025-09-02
1673,Priya Sharma,Female,41,36-45,Pune,Maharashtra,Regular,2024-06-11
1674,Isha Verma,Male,40,36-45,Kolkata,West Bengal,Premium,2024-02-12
1675,Meera Das,Female,40,36-45,Mumbai,Maharashtra,Regular,2025-11-11
1676,Rahul Naidu,Female,57,46-60,Bengaluru,Karnataka,Regular,2023-10-24
1677,Suresh Naidu,Female,22,18-25,Kolkata,West Bengal,New,2024-12-04
1678,Amit Das,Female,35,26-35,Pune,Maharashtra,Regular,2025-03-20
1679,Rohan Patel,Female,44,36-45,Pune,Maharashtra,New,2023-02-17
1680,Arjun Reddy,Male,31,26-35,Chennai,Tamil Nadu,New,2023-07-30
1681,Aditya Reddy,Male,19,18-25,Ahmedabad,Gujarat,Regular,2025-12-09
1682,Vikram Patel,Male,23,18-25,Chennai,Tamil Nadu,Regular,2025-03-09
1683,Pooja Kumar,Female,46,46-60,Delhi,Delhi,Regular,2023-09-26
1684,Meera Das,Male,60,46-60,Hyderabad,Telangana,Regular,2024-10-28
1685,Isha Verma,Female,26,26-35,Chennai,Tamil Nadu,Premium,2023-12-29
1686,Vikram Naidu,Female,51,46-60,Ahmedabad,Gujarat,Regular,2025-12-29
1687,Kavya Singh,Male,23,18-25,Ahmedabad,Gujarat,Regular,2025-01-19
1688,Priya Singh,Female,18,18-25,Mumbai,Maharashtra,New,2023-10-07
1689,Vikram Sharma,Male,49,46-60,Ahmedabad,Gujarat,Premium,2025-09-04
1690,Neha Naidu,Female,56,46-60,Kolkata,West Bengal,New,2023-01-15
1691,Rahul Gupta,Female,53,46-60,Delhi,Delhi,Regular,2024-05-26
1692,Pooja Verma,Male,34,26-35,Kolkata,West Bengal,New,2024-05-05
1693,Kavya Patel,Female,59,46-60,Chennai,Tamil Nadu,Regular,2024-07-04
1694,Riya Das,Male,26,26-35,Bengaluru,Karnataka,Regular,2025-07-21
1695,Vivaan Rao,Female,30,26-35,Chennai,Tamil Nadu,Regular,2023-11-08
1696,Divya Sharma,Male,24,18-25,Hyderabad,Telangana,Regular,2023-09-14
1697,Ananya Gupta,Male,27,26-35,Delhi,Delhi,New,2024-03-20
1698,Ananya Reddy,Female,41,36-45,Chennai,Tamil Nadu,Regular,2023-03-06
1699,Neha Das,Male,35,26-35,Mumbai,Maharashtra,Regular,2023-05-27
1700,Arjun Patel,Male,34,26-35,Mumbai,Maharashtra,Regular,2023-01-26
1701,Kiran Das,Female,33,26-35,Kolkata,West Bengal,Regular,2023-03-10
1702,Ananya Kumar,Male,48,46-60,Bengaluru,Karnataka,Regular,2024-10-01
1703,Kiran Naidu,Male,34,26-35,Hyderabad,Telangana,Regular,2024-09-03
1704,Ananya Sharma,Male,25,18-25,Hyderabad,Telangana,New,2025-06-08
1705,Aarav Sharma,Female,55,46-60,Mumbai,Maharashtra,New,2024-05-12
1706,Rahul Das,Male,41,36-45,Ahmedabad,Gujarat,Regular,2024-05-24
1707,Rohan Rao,Female,58,46-60,Bengaluru,Karnataka,New,2024-12-29
1708,Divya Patel,Male,49,46-60,Bengaluru,Karnataka,New,2024-12-12
1709,Vivaan Das,Female,40,36-45,Hyderabad,Telangana,Regular,2024-05-28
1710,Isha Kumar,Female,52,46-60,Ahmedabad,Gujarat,Regular,2024-01-24
1711,Aditya Rao,Female,47,46-60,Pune,Maharashtra,Regular,2023-11-25
1712,Divya Sharma,Female,36,36-45,Mumbai,Maharashtra,Regular,2025-01-21
1713,Riya Patel,Male,19,18-25,Kolkata,West Bengal,Regular,2025-01-15
1714,Kiran Rao,Male,60,46-60,Pune,Maharashtra,Premium,2025-03-04
1715,Ananya Reddy,Male,57,46-60,Ahmedabad,Gujarat,Regular,2025-04-19
1716,Rahul Sharma,Male,20,18-25,Bengaluru,Karnataka,Regular,2023-09-23
1717,Isha Gupta,Male,49,46-60,Delhi,Delhi,New,2023-03-07
1718,Aarav Patel,Female,21,18-25,Ahmedabad,Gujarat,Regular,2023-05-26
1719,Priya Rao,Male,47,46-60,Ahmedabad,Gujarat,Regular,2023-05-05
1720,Pooja Sharma,Female,21,18-25,Kolkata,West Bengal,Regular,2024-06-28
1721,Arjun Reddy,Female,22,18-25,Bengaluru,Karnataka,Premium,2025-11-29
1722,Isha Kumar,Female,30,26-35,Delhi,Delhi,New,2024-05-24
1723,Kavya Reddy,Male,58,46-60,Kolkata,West Bengal,Regular,2025-07-28
1724,Rahul Rao,Male,53,46-60,Mumbai,Maharashtra,Regular,2024-11-22
1725,Priya Gupta,Female,38,36-45,Ahmedabad,Gujarat,Regular,2024-10-26
1726,Sneha Rao,Female,56,46-60,Kolkata,West Bengal,New,2024-03-14
1727,Aarav Sharma,Female,46,46-60,Chennai,Tamil Nadu,Regular,2025-03-24
1728,Aarav Singh,Male,51,46-60,Chennai,Tamil Nadu,New,2024-09-10
1729,Neha Rao,Male,38,36-45,Delhi,Delhi,New,2024-07-19
1730,Rohan Singh,Male,20,18-25,Mumbai,Maharashtra,Regular,2023-11-16
1731,Aditya Verma,Male,32,26-35,Pune,Maharashtra,Regular,2024-09-07
1732,Rahul Das,Male,22,18-25,Kolkata,West Bengal,Regular,2025-09-15
1733,Aditya Sharma,Female,20,18-25,Bengaluru,Karnataka,Regular,2025-02-20
1734,Suresh Verma,Female,45,36-45,Pune,Maharashtra,Regular,2023-09-04
1735,Ananya Rao,Female,21,18-25,Hyderabad,Telangana,Regular,2023-03-26
1736,Vivaan Gupta,Female,50,46-60,Mumbai,Maharashtra,Regular,2023-11-10
1737,Rohan Kumar,Male,32,26-35,Ahmedabad,Gujarat,Regular,2025-03-18
1738,Neha Gupta,Male,48,46-60,Pune,Maharashtra,Regular,2023-04-11
1739,Rohan Das,Male,43,36-45,Chennai,Tamil Nadu,Regular,2023-09-25
1740,Neha Verma,Female,43,36-45,Delhi,Delhi,Regular,2024-02-06
1741,Ananya Verma,Male,22,18-25,Delhi,Delhi,Regular,2025-05-30
1742,Priya Patel,Male,60,46-60,Bengaluru,Karnataka,Regular,2025-01-18
1743,Rahul Naidu,Female,56,46-60,Pune,Maharashtra,Regular,2024-09-16
1744,Kiran Naidu,Male,46,46-60,Ahmedabad,Gujarat,New,2024-04-23
1745,Riya Kumar,Male,25,18-25,Mumbai,Maharashtra,Regular,2024-05-12
1746,Vikram Das,Male,39,36-45,Chennai,Tamil Nadu,Regular,2023-08-16
1747,Kiran Rao,Male,39,36-45,Ahmedabad,Gujarat,New,2024-03-09
1748,Aarav Gupta,Female,57,46-60,Chennai,Tamil Nadu,Regular,2023-10-17
1749,Riya Singh,Female,28,26-35,Hyderabad,Telangana,New,2024-02-16
1750,Sneha Singh,Female,59,46-60,Hyderabad,Telangana,Premium,2023-05-17
1751,Suresh Gupta,Male,19,18-25,Pune,Maharashtra,Regular,2025-03-02
1752,Aditya Kumar,Female,49,46-60,Bengaluru,Karnataka,Premium,2025-12-24
1753,Vivaan Patel,Female,53,46-60,Delhi,Delhi,Premium,2023-02-14
1754,Aarav Naidu,Female,49,46-60,Chennai,Tamil Nadu,Regular,2023-11-18
1755,Amit Sharma,Female,58,46-60,Pune,Maharashtra,Regular,2025-10-23
1756,Suresh Kumar,Female,19,18-25,Chennai,Tamil Nadu,Premium,2024-07-27
1757,Pooja Verma,Female,60,46-60,Pune,Maharashtra,New,2025-02-21
1758,Vikram Verma,Female,33,26-35,Delhi,Delhi,Regular,2025-05-23
1759,Isha Rao,Female,52,46-60,Pune,Maharashtra,New,2023-10-11
1760,Rohan Gupta,Male,37,36-45,Delhi,Delhi,Regular,2025-12-08
1761,Arjun Kumar,Male,38,36-45,Mumbai,Maharashtra,New,2025-12-27
1762,Kavya Singh,Male,19,18-25,Pune,Maharashtra,Regular,2025-04-27
1763,Rohan Kumar,Female,27,26-35,Ahmedabad,Gujarat,Regular,2023-08-07
1764,Riya Patel,Female,56,46-60,Hyderabad,Telangana,Regular,2024-04-17
1765,Rohan Rao,Male,40,36-45,Delhi,Delhi,New,2025-09-03
1766,Meera Kumar,Female,29,26-35,Ahmedabad,Gujarat,Premium,2025-10-03
1767,Amit Gupta,Male,32,26-35,Mumbai,Maharashtra,New,2023-01-31
1768,Riya Das,Male,31,26-35,Delhi,Delhi,New,2025-06-18
1769,Riya Gupta,Female,33,26-35,Pune,Maharashtra,Regular,2023-03-27
1770,Vivaan Rao,Female,57,46-60,Pune,Maharashtra,Premium,2025-12-11
1771,Suresh Rao,Female,47,46-60,Bengaluru,Karnataka,Regular,2023-03-28
1772,Kiran Singh,Male,53,46-60,Kolkata,West Bengal,Regular,2023-04-11
1773,Divya Kumar,Female,37,36-45,Ahmedabad,Gujarat,Regular,2024-08-08
1774,Rohan Das,Female,57,46-60,Kolkata,West Bengal,Premium,2025-11-24
1775,Sneha Gupta,Male,50,46-60,Ahmedabad,Gujarat,New,2023-10-05
1776,Divya Reddy,Female,19,18-25,Pune,Maharashtra,New,2024-02-18
1777,Arjun Reddy,Female,59,46-60,Chennai,Tamil Nadu,Premium,2023-12-02
1778,Sneha Rao,Female,58,46-60,Bengaluru,Karnataka,Regular,2025-12-08
1779,Ananya Verma,Female,53,46-60,Mumbai,Maharashtra,Regular,2023-12-16
1780,Kavya Singh,Male,27,26-35,Mumbai,Maharashtra,New,2023-04-16
1781,Rohan Patel,Female,36,36-45,Chennai,Tamil Nadu,Regular,2023-08-29
1782,Neha Sharma,Female,18,18-25,Hyderabad,Telangana,Regular,2025-10-18
1783,Divya Gupta,Male,31,26-35,Ahmedabad,Gujarat,Regular,2025-09-01
1784,Neha Singh,Male,56,46-60,Ahmedabad,Gujarat,Regular,2024-05-16
1785,Vivaan Kumar,Male,29,26-35,Delhi,Delhi,New,2024-12-15
1786,Arjun Gupta,Female,39,36-45,Hyderabad,Telangana,Premium,2023-04-11
1787,Divya Verma,Male,36,36-45,Mumbai,Maharashtra,Regular,2023-12-30
1788,Priya Gupta,Male,23,18-25,Pune,Maharashtra,Regular,2024-10-23
1789,Rohan Reddy,Female,53,46-60,Bengaluru,Karnataka,New,2025-08-22
1790,Kiran Verma,Female,51,46-60,Chennai,Tamil Nadu,Regular,2024-03-05
1791,Aditya Das,Male,54,46-60,Hyderabad,Telangana,Regular,2025-12-19
1792,Pooja Verma,Female,56,46-60,Chennai,Tamil Nadu,Regular,2024-06-15
1793,Meera Das,Male,57,46-60,Pune,Maharashtra,Regular,2025-11-30
1794,Arjun Sharma,Male,36,36-45,Mumbai,Maharashtra,Premium,2023-01-04
1795,Kavya Sharma,Male,31,26-35,Ahmedabad,Gujarat,Regular,2025-04-29
1796,Aarav Patel,Female,53,46-60,Pune,Maharashtra,Regular,2024-03-10
1797,Neha Naidu,Female,22,18-25,Chennai,Tamil Nadu,Regular,2025-11-03
1798,Rahul Patel,Male,39,36-45,Hyderabad,Telangana,Regular,2023-03-01
1799,Rohan Das,Female,48,46-60,Pune,Maharashtra,Premium,2023-03-14
1800,Kavya Sharma,Female,52,46-60,Mumbai,Maharashtra,Premium,2025-08-05
